Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Pre,6,Tom covered the turtle with the fern,covered,turtle,fern,turtleladle,Sentence,2,InstControl,tomturtlefern_nopauses.mp3,tomturtleferninstleft2_context.png,tomturtlefernmodright2_context.png,tomturtlefernmodright2_context.png,tomturtleferninstleft2_context.png,2,mod,inst,R,L,602,2987,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlefernmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtleferninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlefern_nopauses.mp3?raw=true,0.47640924
D,Pre,8,Tom covered the girl with the water,covered,girl,water,girlmallet,Sentence,2,InstControl,tomgirlwater_nopauses.mp3,tomgirlwaterinstleft2_context.png,tomgirlwatermodright2_context.png,tomgirlwatermodright2_context.png,tomgirlwaterinstleft2_context.png,2,mod,inst,R,L,601,2747,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlwatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlwaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlwater_nopauses.mp3?raw=true,0.481103963
D,Pre,109,Kate stung the dolphin with the lightning bolt,stung,dolphin,lightning bolt,dolphinoar,Sentence,2,InstControl,katedolphinlightningbolt_nopauses.mp3,katedolphinlightningboltinstleft2_context.png,katedolphinlightningboltmodright2_context.png,katedolphinlightningboltmodright2_context.png,katedolphinlightningboltinstleft2_context.png,2,mod,inst,R,L,369,3244,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinlightningboltmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinlightningboltinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinlightningbolt_nopauses.mp3?raw=true,0.515828719
D,Pre,48,Tom hammered the hawk with the horseshoe,hammered,hawk,horseshoe,hawktennisracket,Sentence,2,InstControl,tomhawkhorseshoe_nopauses.mp3,tomhawkhorseshoeinstright2_context.png,tomhawkhorseshoemodleft2_context.png,tomhawkhorseshoeinstright2_context.png,tomhawkhorseshoemodleft2_context.png,1,inst,mod,L,R,584,2842,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkhorseshoeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkhorseshoemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkhorseshoe_nopauses.mp3?raw=true,0.519918922
D,Pre,140,Tom smashed the girl with the flower pot,smashed,girl,flower pot,girltennisracket,Sentence,2,InstControl,tomgirlflowerpot_nopauses.mp3,tomgirlflowerpotinstright2_context.png,tomgirlflowerpotmodleft2_context.png,tomgirlflowerpotinstright2_context.png,tomgirlflowerpotmodleft2_context.png,1,inst,mod,L,R,616,3441,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlflowerpotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlflowerpotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlflowerpot_nopauses.mp3?raw=true,0.537421093
D,Pre,66,Tom scratched the turtle with the coral,scratched,turtle,coral,turtleoar,Sentence,2,InstControl,tomturtlecoral_nopauses.mp3,tomturtlecoralinstright2_context.png,tomturtlecoralmodleft2_context.png,tomturtlecoralinstright2_context.png,tomturtlecoralmodleft2_context.png,1,inst,mod,L,R,563,2922,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlecoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlecoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlecoral_nopauses.mp3?raw=true,0.542355944
D,Pre,51,Kate tapped the fox with the magic wand,tapped,fox,magic wand,foxladle,Sentence,2,InstControl,katefoxmagicwand_nopauses.mp3,katefoxmagicwandinstright2_context.png,katefoxmagicwandmodleft2_context.png,katefoxmagicwandinstright2_context.png,katefoxmagicwandmodleft2_context.png,1,inst,mod,L,R,362,2908,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxmagicwand_nopauses.mp3?raw=true,0.54320461
D,Pre,33,Kate knocked on the whale with the cucumber,knocked on,whale,cucumber,whalemallet,Sentence,2,InstControl,katewhalecucumber_nopauses.mp3,katewhalecucumberinstright2_context.png,katewhalecucumbermodleft2_context.png,katewhalecucumberinstright2_context.png,katewhalecucumbermodleft2_context.png,1,inst,mod,L,R,388,2879,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalecucumberinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalecucumbermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalecucumber_nopauses.mp3?raw=true,0.551383886
D,Pre,81,Kate jabbed the whale with the carrot,jabbed,whale,carrot,whalemallet,Sentence,2,InstControl,katewhalecarrot_nopauses.mp3,katewhalecarrotinstright2_context.png,katewhalecarrotmodleft2_context.png,katewhalecarrotinstright2_context.png,katewhalecarrotmodleft2_context.png,1,inst,mod,L,R,342,2796,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalecarrotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalecarrotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalecarrot_nopauses.mp3?raw=true,0.556634585
D,Pre,29,Kate knocked on the frog with the tomato,knocked on,frog,tomato,frogladle,Sentence,2,InstControl,katefrogtomato_nopauses.mp3,katefrogtomatoinstright2_context.png,katefrogtomatomodleft2_context.png,katefrogtomatoinstright2_context.png,katefrogtomatomodleft2_context.png,1,inst,mod,L,R,356,2789,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogtomatoinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogtomatomodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogtomato_nopauses.mp3?raw=true,0.558878017
D,Pre,84,Tom jabbed the hawk with the carrot,jabbed,hawk,carrot,hawkmallet,Sentence,2,InstControl,tomhawkcarrot_nopauses.mp3,tomhawkcarrotinstleft2_context.png,tomhawkcarrotmodright2_context.png,tomhawkcarrotmodright2_context.png,tomhawkcarrotinstleft2_context.png,2,mod,inst,R,L,661,2945,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcarrotmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcarrotinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkcarrot_nopauses.mp3?raw=true,0.569138667
D,Pre,11,Kate covered the buffalo with the water,covered,buffalo,water,buffalomallet,Sentence,2,InstControl,katebuffalowater_nopauses.mp3,katebuffalowaterinstright2_context.png,katebuffalowatermodleft2_context.png,katebuffalowaterinstright2_context.png,katebuffalowatermodleft2_context.png,1,inst,mod,L,R,375,2547,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalowaterinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalowatermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalowater_nopauses.mp3?raw=true,0.59320981
D,Pre,25,Kate knocked on the dolphin with the tomato,knocked on,dolphin,tomato,dolphinladle,Sentence,2,InstControl,katedolphintomato_nopauses.mp3,katedolphintomatoinstright2_context.png,katedolphintomatomodleft2_context.png,katedolphintomatoinstright2_context.png,katedolphintomatomodleft2_context.png,1,inst,mod,L,R,398,3028,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphintomatoinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphintomatomodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphintomato_nopauses.mp3?raw=true,0.594481727
D,Pre,104,Tom crushed the girl with the pear,crushed,girl,pear,girlmallet,Sentence,2,InstControl,tomgirlpear_nopauses.mp3,tomgirlpearinstleft2_context.png,tomgirlpearmodright2_context.png,tomgirlpearmodright2_context.png,tomgirlpearinstleft2_context.png,2,mod,inst,R,L,574,2878,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlpearmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlpearinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlpear_nopauses.mp3?raw=true,0.598563167
D,Pre,101,Kate crushed the frog with the flower,crushed,frog,flower,frogladle,Sentence,2,InstControl,katefrogflower_nopauses.mp3,katefrogflowerinstright2_context.png,katefrogflowermodleft2_context.png,katefrogflowerinstright2_context.png,katefrogflowermodleft2_context.png,1,inst,mod,L,R,367,2918,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogflowerinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogflowermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogflower_nopauses.mp3?raw=true,0.599052034
D,Pre,123,Kate slapped the fox with the net,slapped,fox,net,foxladle,Sentence,2,InstControl,katefoxnet_nopauses.mp3,katefoxnetinstright2_context.png,katefoxnetmodleft2_context.png,katefoxnetinstright2_context.png,katefoxnetmodleft2_context.png,1,inst,mod,L,R,412,2869,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxnetinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxnetmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxnet_nopauses.mp3?raw=true,0.603812177
D,Pre,127,Kate slapped the pig with the notebook,slapped,pig,notebook,pigmallet,Sentence,2,InstControl,katepignotebook_nopauses.mp3,katepignotebookinstright2_context.png,katepignotebookmodleft2_context.png,katepignotebookinstright2_context.png,katepignotebookmodleft2_context.png,1,inst,mod,L,R,397,3027,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepignotebookinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepignotebookmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepignotebook_nopauses.mp3?raw=true,0.624649492
D,Pre,76,Tom jabbed the lion with the stick of celery,jabbed,lion,stick of celery,lionladle,Sentence,2,InstControl,tomlioncelery_nopauses.mp3,tomlionceleryinstleft2_context.png,tomlioncelerymodright2_context.png,tomlioncelerymodright2_context.png,tomlionceleryinstleft2_context.png,2,mod,inst,R,L,695,3731,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlioncelerymodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionceleryinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlioncelery_nopauses.mp3?raw=true,0.640587392
D,Pre,58,Tom tapped the gorilla with the boots,tapped,gorilla,boots,gorillamallet,Sentence,2,InstControl,tomgorillaboots_nopauses.mp3,tomgorillabootsinstleft2_context.png,tomgorillabootsmodright2_context.png,tomgorillabootsmodright2_context.png,tomgorillabootsinstleft2_context.png,2,mod,inst,R,L,599,2729,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillabootsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillabootsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillaboots_nopauses.mp3?raw=true,0.642195968
D,Pre,65,Kate scratched the frog with the coral,scratched,frog,coral,frogoar,Sentence,2,InstControl,katefrogcoral_nopauses.mp3,katefrogcoralinstleft2_context.png,katefrogcoralmodright2_context.png,katefrogcoralmodright2_context.png,katefrogcoralinstleft2_context.png,2,mod,inst,R,L,357,2745,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogcoralmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogcoralinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogcoral_nopauses.mp3?raw=true,0.643023847
D,Pre,14,Tom hit the cow with the oven mitt,hit,cow,oven mitt,cowoar,Sentence,2,InstControl,tomcowovenmitt_nopauses.mp3,tomcowovenmittinstright2_context.png,tomcowovenmittmodleft2_context.png,tomcowovenmittinstright2_context.png,tomcowovenmittmodleft2_context.png,1,inst,mod,L,R,558,2448,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowovenmittinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowovenmittmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowovenmitt_nopauses.mp3?raw=true,0.643822503
D,Pre,3,Kate covered the fox with the fern,covered,fox,fern,foxladle,Sentence,2,InstControl,katefoxfern_nopauses.mp3,katefoxferninstright2_context.png,katefoxfernmodleft2_context.png,katefoxferninstright2_context.png,katefoxfernmodleft2_context.png,1,inst,mod,L,R,380,2686,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxferninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxfernmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxfern_nopauses.mp3?raw=true,0.647767132
D,Pre,108,Tom crushed the hawk with the pear,crushed,hawk,pear,hawkmallet,Sentence,2,InstControl,tomhawkpear_nopauses.mp3,tomhawkpearinstleft2_context.png,tomhawkpearmodright2_context.png,tomhawkpearmodright2_context.png,tomhawkpearinstleft2_context.png,2,mod,inst,R,L,558,2668,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkpearmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkpearinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkpear_nopauses.mp3?raw=true,0.659078785
D,Pre,120,Tom stung the hawk with the cactus,stung,hawk,cactus,hawktennisracket,Sentence,2,InstControl,tomhawkcactus_nopauses.mp3,tomhawkcactusinstright2_context.png,tomhawkcactusmodleft2_context.png,tomhawkcactusinstright2_context.png,tomhawkcactusmodleft2_context.png,1,inst,mod,L,R,625,3169,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcactusinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcactusmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkcactus_nopauses.mp3?raw=true,0.671430614
D,Pre,18,Tom hit the turtle with the oven mitt,hit,turtle,oven mitt,turtleoar,Sentence,2,InstControl,tomturtleovenmitt_nopauses.mp3,tomturtleovenmittinstright2_context.png,tomturtleovenmittmodleft2_context.png,tomturtleovenmittinstright2_context.png,tomturtleovenmittmodleft2_context.png,1,inst,mod,L,R,506,2351,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtleovenmittinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtleovenmittmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtleovenmitt_nopauses.mp3?raw=true,0.676939338
D,Pre,93,Kate rubbed the whale with the eraser,rubbed,whale,eraser,whaletennisracket,Sentence,2,InstControl,katewhaleeraser_nopauses.mp3,katewhaleeraserinstleft2_context.png,katewhaleerasermodright2_context.png,katewhaleerasermodright2_context.png,katewhaleeraserinstleft2_context.png,2,mod,inst,R,L,391,2930,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhaleerasermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhaleeraserinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhaleeraser_nopauses.mp3?raw=true,0.678894979
D,Pre,143,Kate smashed the buffalo with the flower pot,smashed,buffalo,flower pot,buffalotennisracket,Sentence,2,InstControl,katebuffaloflowerpot_nopauses.mp3,katebuffaloflowerpotinstleft2_context.png,katebuffaloflowerpotmodright2_context.png,katebuffaloflowerpotmodright2_context.png,katebuffaloflowerpotinstleft2_context.png,2,mod,inst,R,L,390,3414,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffaloflowerpotmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffaloflowerpotinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffaloflowerpot_nopauses.mp3?raw=true,0.680883883
D,Pre,26,Tom knocked on the cow with the tomato,knocked on,cow,tomato,cowladle,Sentence,2,InstControl,tomcowtomato_nopauses.mp3,tomcowtomatoinstleft2_context.png,tomcowtomatomodright2_context.png,tomcowtomatomodright2_context.png,tomcowtomatoinstleft2_context.png,2,mod,inst,R,L,553,3036,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowtomatomodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowtomatoinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowtomato_nopauses.mp3?raw=true,0.690330207
D,Pre,60,Tom tapped the hawk with the boots,tapped,hawk,boots,hawkmallet,Sentence,2,InstControl,tomhawkboots_nopauses.mp3,tomhawkbootsinstleft2_context.png,tomhawkbootsmodright2_context.png,tomhawkbootsmodright2_context.png,tomhawkbootsinstleft2_context.png,2,mod,inst,R,L,570,2495,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkbootsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkbootsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkboots_nopauses.mp3?raw=true,0.692863
D,Pre,75,Kate jabbed the fox with the stick of celery,jabbed,fox,stick of celery,foxladle,Sentence,2,InstControl,katefoxcelery_nopauses.mp3,katefoxceleryinstright2_context.png,katefoxcelerymodleft2_context.png,katefoxceleryinstright2_context.png,katefoxcelerymodleft2_context.png,1,inst,mod,L,R,354,3370,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxceleryinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxcelerymodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxcelery_nopauses.mp3?raw=true,0.708281163
D,Pre,134,Tom smashed the cow with the bowl,smashed,cow,bowl,cowoar,Sentence,2,InstControl,tomcowbowl_nopauses.mp3,tomcowbowlinstright2_context.png,tomcowbowlmodleft2_context.png,tomcowbowlinstright2_context.png,tomcowbowlmodleft2_context.png,1,inst,mod,L,R,636,3132,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowbowlinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowbowlmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowbowl_nopauses.mp3?raw=true,0.708328242
D,Pre,40,Tom hammered the lion with the rock,hammered,lion,rock,lionoar,Sentence,2,InstControl,tomlionrock_nopauses.mp3,tomlionrockinstright2_context.png,tomlionrockmodleft2_context.png,tomlionrockinstright2_context.png,tomlionrockmodleft2_context.png,1,inst,mod,L,R,611,2854,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionrockinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionrockmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlionrock_nopauses.mp3?raw=true,0.709382409
D,Pre,110,Tom stung the cow with the lightning bolt,stung,cow,lightning bolt,cowoar,Sentence,2,InstControl,tomcowlightningbolt_nopauses.mp3,tomcowlightningboltinstright2_context.png,tomcowlightningboltmodleft2_context.png,tomcowlightningboltinstright2_context.png,tomcowlightningboltmodleft2_context.png,1,inst,mod,L,R,576,3056,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowlightningboltinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowlightningboltmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowlightningbolt_nopauses.mp3?raw=true,0.719716289
D,Pre,41,Kate hammered the frog with the rock,hammered,frog,rock,frogoar,Sentence,2,InstControl,katefrogrock_nopauses.mp3,katefrogrockinstleft2_context.png,katefrogrockmodright2_context.png,katefrogrockmodright2_context.png,katefrogrockinstleft2_context.png,2,mod,inst,R,L,413,2601,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogrockmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogrockinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogrock_nopauses.mp3?raw=true,0.721806817
D,Pre,103,Kate crushed the pig with the pear,crushed,pig,pear,pigmallet,Sentence,2,InstControl,katepigpear_nopauses.mp3,katepigpearinstright2_context.png,katepigpearmodleft2_context.png,katepigpearinstright2_context.png,katepigpearmodleft2_context.png,1,inst,mod,L,R,361,2471,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigpearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigpearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigpear_nopauses.mp3?raw=true,0.732150672
D,Pre,122,Tom slapped the cow with the net,slapped,cow,net,cowladle,Sentence,2,InstControl,tomcownet_nopauses.mp3,tomcownetinstleft2_context.png,tomcownetmodright2_context.png,tomcownetmodright2_context.png,tomcownetinstleft2_context.png,2,mod,inst,R,L,619,3061,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcownetmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcownetinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcownet_nopauses.mp3?raw=true,0.736531964
