Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
B,Pre,66,Tom scratched the turtle with the coral,scratched,turtle,coral,turtleoar,Sentence,2,Inst,tomturtlecoral_nopauses.mp3,tomturtlecoralinstright2_context.png,tomturtlecoralmodleft2_context.png,tomturtlecoralinstright2_context.png,tomturtlecoralmodleft2_context.png,1,inst,mod,L,R,563,2922,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlecoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlecoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlecoral_nopauses.mp3?raw=true,0.586811844
B,Pre,67,Kate scratched the pig with the sandpaper,scratched,pig,sandpaper,pigtennisracket,Sentence,2,Inst,katepigsandpaper_nopauses.mp3,katepigsandpaperinstleft2_context.png,katepigsandpapermodright2_context.png,katepigsandpapermodright2_context.png,katepigsandpaperinstleft2_context.png,2,mod,inst,R,L,419,3152,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigsandpapermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigsandpaperinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigsandpaper_nopauses.mp3?raw=true,0.589141226
B,Pre,144,Tom smashed the hawk with the flower pot,smashed,hawk,flower pot,hawktennisracket,Sentence,2,Inst,tomhawkflowerpot_nopauses.mp3,tomhawkflowerpotinstright2_context.png,tomhawkflowerpotmodleft2_context.png,tomhawkflowerpotinstright2_context.png,tomhawkflowerpotmodleft2_context.png,1,inst,mod,L,R,569,3274,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkflowerpotinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkflowerpotmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkflowerpot_nopauses.mp3?raw=true,0.589166604
B,Pre,85,Kate rubbed the dolphin with the soap,rubbed,dolphin,soap,dolphinoar,Sentence,2,Inst,katedolphinsoap_nopauses.mp3,katedolphinsoapinstleft2_context.png,katedolphinsoapmodright2_context.png,katedolphinsoapmodright2_context.png,katedolphinsoapinstleft2_context.png,2,mod,inst,R,L,333,2484,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinsoapmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinsoapinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinsoap_nopauses.mp3?raw=true,0.604135691
B,Pre,51,Kate tapped the fox with the magic wand,tapped,fox,magic wand,foxladle,Sentence,2,Inst,katefoxmagicwand_nopauses.mp3,katefoxmagicwandinstright2_context.png,katefoxmagicwandmodleft2_context.png,katefoxmagicwandinstright2_context.png,katefoxmagicwandmodleft2_context.png,1,inst,mod,L,R,362,2908,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxmagicwandinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxmagicwandmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxmagicwand_nopauses.mp3?raw=true,0.608157427
B,Pre,42,Tom hammered the turtle with the rock,hammered,turtle,rock,turtleoar,Sentence,2,Inst,tomturtlerock_nopauses.mp3,tomturtlerockinstright2_context.png,tomturtlerockmodleft2_context.png,tomturtlerockinstright2_context.png,tomturtlerockmodleft2_context.png,1,inst,mod,L,R,569,2811,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlerockinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlerockmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlerock_nopauses.mp3?raw=true,0.608530313
B,Pre,97,Kate crushed the dolphin with the flower,crushed,dolphin,flower,dolphinladle,Sentence,2,Inst,katedolphinflower_nopauses.mp3,katedolphinflowerinstright2_context.png,katedolphinflowermodleft2_context.png,katedolphinflowerinstright2_context.png,katedolphinflowermodleft2_context.png,1,inst,mod,L,R,428,2951,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinflowerinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinflowermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinflower_nopauses.mp3?raw=true,0.620056518
B,Pre,84,Tom jabbed the hawk with the carrot,jabbed,hawk,carrot,hawkmallet,Sentence,2,Inst,tomhawkcarrot_nopauses.mp3,tomhawkcarrotinstleft2_context.png,tomhawkcarrotmodright2_context.png,tomhawkcarrotmodright2_context.png,tomhawkcarrotinstleft2_context.png,2,mod,inst,R,L,661,2945,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcarrotmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcarrotinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkcarrot_nopauses.mp3?raw=true,0.621548164
B,Pre,141,Kate smashed the whale with the flower pot,smashed,whale,flower pot,whaletennisracket,Sentence,2,Inst,katewhaleflowerpot_nopauses.mp3,katewhaleflowerpotinstleft2_context.png,katewhaleflowerpotmodright2_context.png,katewhaleflowerpotmodright2_context.png,katewhaleflowerpotinstleft2_context.png,2,mod,inst,R,L,403,3318,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhaleflowerpotmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhaleflowerpotinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhaleflowerpot_nopauses.mp3?raw=true,0.631942663
B,Pre,72,Tom scratched the hawk with the sandpaper,scratched,hawk,sandpaper,hawktennisracket,Sentence,2,Inst,tomhawksandpaper_nopauses.mp3,tomhawksandpaperinstright2_context.png,tomhawksandpapermodleft2_context.png,tomhawksandpaperinstright2_context.png,tomhawksandpapermodleft2_context.png,1,inst,mod,L,R,579,3086,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawksandpaperinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawksandpapermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawksandpaper_nopauses.mp3?raw=true,0.635149197
B,Pre,103,Kate crushed the pig with the pear,crushed,pig,pear,pigmallet,Sentence,2,Inst,katepigpear_nopauses.mp3,katepigpearinstright2_context.png,katepigpearmodleft2_context.png,katepigpearinstright2_context.png,katepigpearmodleft2_context.png,1,inst,mod,L,R,361,2471,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigpearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigpearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigpear_nopauses.mp3?raw=true,0.639345874
B,Pre,120,Tom stung the hawk with the cactus,stung,hawk,cactus,hawktennisracket,Sentence,2,Inst,tomhawkcactus_nopauses.mp3,tomhawkcactusinstright2_context.png,tomhawkcactusmodleft2_context.png,tomhawkcactusinstright2_context.png,tomhawkcactusmodleft2_context.png,1,inst,mod,L,R,625,3169,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcactusinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkcactusmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkcactus_nopauses.mp3?raw=true,0.642809745
B,Pre,138,Tom smashed the turtle with the bowl,smashed,turtle,bowl,turtleoar,Sentence,2,Inst,tomturtlebowl_nopauses.mp3,tomturtlebowlinstright2_context.png,tomturtlebowlmodleft2_context.png,tomturtlebowlinstright2_context.png,tomturtlebowlmodleft2_context.png,1,inst,mod,L,R,540,2891,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlebowlinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlebowlmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlebowl_nopauses.mp3?raw=true,0.654180023
B,Pre,44,Tom hammered the girl with the horseshoe,hammered,girl,horseshoe,girltennisracket,Sentence,2,Inst,tomgirlhorseshoe_nopauses.mp3,tomgirlhorseshoeinstright2_context.png,tomgirlhorseshoemodleft2_context.png,tomgirlhorseshoeinstright2_context.png,tomgirlhorseshoemodleft2_context.png,1,inst,mod,L,R,567,2955,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlhorseshoeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlhorseshoemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlhorseshoe_nopauses.mp3?raw=true,0.66913327
B,Pre,48,Tom hammered the hawk with the horseshoe,hammered,hawk,horseshoe,hawktennisracket,Sentence,2,Inst,tomhawkhorseshoe_nopauses.mp3,tomhawkhorseshoeinstright2_context.png,tomhawkhorseshoemodleft2_context.png,tomhawkhorseshoeinstright2_context.png,tomhawkhorseshoemodleft2_context.png,1,inst,mod,L,R,584,2842,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkhorseshoeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomhawkhorseshoemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomhawkhorseshoe_nopauses.mp3?raw=true,0.680280418
B,Pre,13,Kate hit the dolphin with the oven mitt,hit,dolphin,oven mitt,dolphinoar,Sentence,2,Inst,katedolphinovenmitt_nopauses.mp3,katedolphinovenmittinstleft2_context.png,katedolphinovenmittmodright2_context.png,katedolphinovenmittmodright2_context.png,katedolphinovenmittinstleft2_context.png,2,mod,inst,R,L,413,2362,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinovenmittmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinovenmittinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinovenmitt_nopauses.mp3?raw=true,0.680836995
B,Pre,58,Tom tapped the gorilla with the boots,tapped,gorilla,boots,gorillamallet,Sentence,2,Inst,tomgorillaboots_nopauses.mp3,tomgorillabootsinstleft2_context.png,tomgorillabootsmodright2_context.png,tomgorillabootsmodright2_context.png,tomgorillabootsinstleft2_context.png,2,mod,inst,R,L,599,2729,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillabootsmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillabootsinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillaboots_nopauses.mp3?raw=true,0.686008234
B,Pre,64,Tom scratched the lion with the coral,scratched,lion,coral,lionoar,Sentence,2,Inst,tomlioncoral_nopauses.mp3,tomlioncoralinstright2_context.png,tomlioncoralmodleft2_context.png,tomlioncoralinstright2_context.png,tomlioncoralmodleft2_context.png,1,inst,mod,L,R,537,2890,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlioncoralinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlioncoralmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlioncoral_nopauses.mp3?raw=true,0.68678029
B,Pre,113,Kate stung the frog with the lightning bolt,stung,frog,lightning bolt,frogoar,Sentence,2,Inst,katefroglightningbolt_nopauses.mp3,katefroglightningboltinstleft2_context.png,katefroglightningboltmodright2_context.png,katefroglightningboltmodright2_context.png,katefroglightningboltinstleft2_context.png,2,mod,inst,R,L,337,3089,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefroglightningboltmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefroglightningboltinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefroglightningbolt_nopauses.mp3?raw=true,0.697489131
B,Pre,134,Tom smashed the cow with the bowl,smashed,cow,bowl,cowoar,Sentence,2,Inst,tomcowbowl_nopauses.mp3,tomcowbowlinstright2_context.png,tomcowbowlmodleft2_context.png,tomcowbowlinstright2_context.png,tomcowbowlmodleft2_context.png,1,inst,mod,L,R,636,3132,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowbowlinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowbowlmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowbowl_nopauses.mp3?raw=true,0.701762575
B,Pre,74,Tom jabbed the cow with the stick of celery,jabbed,cow,stick of celery,cowladle,Sentence,2,Inst,tomcowcelery_nopauses.mp3,tomcowceleryinstleft2_context.png,tomcowcelerymodright2_context.png,tomcowcelerymodright2_context.png,tomcowceleryinstleft2_context.png,2,mod,inst,R,L,656,3744,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowcelerymodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowceleryinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowcelery_nopauses.mp3?raw=true,0.711364909
B,Pre,137,Kate smashed the frog with the bowl,smashed,frog,bowl,frogoar,Sentence,2,Inst,katefrogbowl_nopauses.mp3,katefrogbowlinstleft2_context.png,katefrogbowlmodright2_context.png,katefrogbowlmodright2_context.png,katefrogbowlinstleft2_context.png,2,mod,inst,R,L,430,3181,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogbowlmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefrogbowlinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefrogbowl_nopauses.mp3?raw=true,0.717456866
B,Pre,87,Kate rubbed the fox with the soap,rubbed,fox,soap,foxoar,Sentence,2,Inst,katefoxsoap_nopauses.mp3,katefoxsoapinstleft2_context.png,katefoxsoapmodright2_context.png,katefoxsoapmodright2_context.png,katefoxsoapinstleft2_context.png,2,mod,inst,R,L,375,2591,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxsoapmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katefoxsoapinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katefoxsoap_nopauses.mp3?raw=true,0.717635523
B,Pre,37,Kate hammered the dolphin with the rock,hammered,dolphin,rock,dolphinoar,Sentence,2,Inst,katedolphinrock_nopauses.mp3,katedolphinrockinstleft2_context.png,katedolphinrockmodright2_context.png,katedolphinrockmodright2_context.png,katedolphinrockinstleft2_context.png,2,mod,inst,R,L,404,2801,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinrockmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katedolphinrockinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katedolphinrock_nopauses.mp3?raw=true,0.738862645
B,Pre,43,Kate hammered the pig with the horseshoe,hammered,pig,horseshoe,pigtennisracket,Sentence,2,Inst,katepighorseshoe_nopauses.mp3,katepighorseshoeinstleft2_context.png,katepighorseshoemodright2_context.png,katepighorseshoemodright2_context.png,katepighorseshoeinstleft2_context.png,2,mod,inst,R,L,388,2748,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepighorseshoemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepighorseshoeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepighorseshoe_nopauses.mp3?raw=true,0.73947104
B,Pre,4,Tom covered the lion with the fern,covered,lion,fern,lionladle,Sentence,2,Inst,tomlionfern_nopauses.mp3,tomlionferninstleft2_context.png,tomlionfernmodright2_context.png,tomlionfernmodright2_context.png,tomlionferninstleft2_context.png,2,mod,inst,R,L,605,2902,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionfernmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomlionferninstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomlionfern_nopauses.mp3?raw=true,0.741100776
B,Pre,31,Kate knocked on the pig with the cucumber,knocked on,pig,cucumber,pigmallet,Sentence,2,Inst,katepigcucumber_nopauses.mp3,katepigcucumberinstright2_context.png,katepigcucumbermodleft2_context.png,katepigcucumberinstright2_context.png,katepigcucumbermodleft2_context.png,1,inst,mod,L,R,403,2839,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigcucumberinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katepigcucumbermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katepigcucumber_nopauses.mp3?raw=true,0.746646285
B,Pre,70,Tom scratched the gorilla with the sandpaper,scratched,gorilla,sandpaper,gorillatennisracket,Sentence,2,Inst,tomgorillasandpaper_nopauses.mp3,tomgorillasandpaperinstright2_context.png,tomgorillasandpapermodleft2_context.png,tomgorillasandpaperinstright2_context.png,tomgorillasandpapermodleft2_context.png,1,inst,mod,L,R,568,3376,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillasandpaperinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillasandpapermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillasandpaper_nopauses.mp3?raw=true,0.747819397
B,Pre,35,Kate knocked on the buffalo with the cucumber,knocked on,buffalo,cucumber,buffalomallet,Sentence,2,Inst,katebuffalocucumber_nopauses.mp3,katebuffalocucumberinstright2_context.png,katebuffalocucumbermodleft2_context.png,katebuffalocucumberinstright2_context.png,katebuffalocucumbermodleft2_context.png,1,inst,mod,L,R,405,3114,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalocucumberinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katebuffalocucumbermodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katebuffalocucumber_nopauses.mp3?raw=true,0.761613861
B,Pre,54,Tom tapped the turtle with the magic wand,tapped,turtle,magic wand,turtleladle,Sentence,2,Inst,tomturtlemagicwand_nopauses.mp3,tomturtlemagicwandinstleft2_context.png,tomturtlemagicwandmodright2_context.png,tomturtlemagicwandmodright2_context.png,tomturtlemagicwandinstleft2_context.png,2,mod,inst,R,L,502,3084,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlemagicwandmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomturtlemagicwandinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomturtlemagicwand_nopauses.mp3?raw=true,0.767041386
B,Pre,130,Tom slapped the gorilla with the notebook,slapped,gorilla,notebook,gorillamallet,Sentence,2,Inst,tomgorillanotebook_nopauses.mp3,tomgorillanotebookinstleft2_context.png,tomgorillanotebookmodright2_context.png,tomgorillanotebookmodright2_context.png,tomgorillanotebookinstleft2_context.png,2,mod,inst,R,L,618,3251,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillanotebookmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillanotebookinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillanotebook_nopauses.mp3?raw=true,0.782891819
B,Pre,129,Kate slapped the whale with the notebook,slapped,whale,notebook,whalemallet,Sentence,2,Inst,katewhalenotebook_nopauses.mp3,katewhalenotebookinstright2_context.png,katewhalenotebookmodleft2_context.png,katewhalenotebookinstright2_context.png,katewhalenotebookmodleft2_context.png,1,inst,mod,L,R,387,3017,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalenotebookinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalenotebookmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalenotebook_nopauses.mp3?raw=true,0.784664335
B,Pre,80,Tom jabbed the girl with the carrot,jabbed,girl,carrot,girlmallet,Sentence,2,Inst,tomgirlcarrot_nopauses.mp3,tomgirlcarrotinstleft2_context.png,tomgirlcarrotmodright2_context.png,tomgirlcarrotmodright2_context.png,tomgirlcarrotinstleft2_context.png,2,mod,inst,R,L,650,3121,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlcarrotmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgirlcarrotinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgirlcarrot_nopauses.mp3?raw=true,0.789083344
B,Pre,105,Kate crushed the whale with the pear,crushed,whale,pear,whalemallet,Sentence,2,Inst,katewhalepear_nopauses.mp3,katewhalepearinstright2_context.png,katewhalepearmodleft2_context.png,katewhalepearinstright2_context.png,katewhalepearmodleft2_context.png,1,inst,mod,L,R,342,2648,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalepearinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/katewhalepearmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/katewhalepear_nopauses.mp3?raw=true,0.795344829
B,Pre,50,Tom tapped the cow with the magic wand,tapped,cow,magic wand,cowladle,Sentence,2,Inst,tomcowmagicwand_nopauses.mp3,tomcowmagicwandinstleft2_context.png,tomcowmagicwandmodright2_context.png,tomcowmagicwandmodright2_context.png,tomcowmagicwandinstleft2_context.png,2,mod,inst,R,L,550,3120,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowmagicwandmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomcowmagicwandinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomcowmagicwand_nopauses.mp3?raw=true,0.806182615
B,Pre,10,Tom covered the gorilla with the water,covered,gorilla,water,gorillamallet,Sentence,2,Inst,tomgorillawater_nopauses.mp3,tomgorillawaterinstleft2_context.png,tomgorillawatermodright2_context.png,tomgorillawatermodright2_context.png,tomgorillawaterinstleft2_context.png,2,mod,inst,R,L,620,2857,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillawatermodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_pre/tomgorillawaterinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_pre/tomgorillawater_nopauses.mp3?raw=true,0.821093459
