Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
C,Post,113,Kate stung the frog with the lightning bolt,stung,frog,lightning bolt,frogtennisracket,Sentence,1,InstControl,katefroglightningbolt_nopauses.mp3,katefroglightningboltinstleft_context.png,katefroglightningboltmodright_context.png,katefroglightningboltmodright_context.png,katefroglightningboltinstleft_context.png,2,mod,inst,R,L,337,3089,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefroglightningboltmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefroglightningboltinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katefroglightningbolt_nopauses.mp3?raw=true,0.001777173
C,Post,77,Kate jabbed the frog with the stick of celery,jabbed,frog,stick of celery,frogmallet,Sentence,1,InstControl,katefrogcelery_nopauses.mp3,katefrogceleryinstright_context.png,katefrogcelerymodleft_context.png,katefrogceleryinstright_context.png,katefrogcelerymodleft_context.png,1,inst,mod,L,R,414,3613,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefrogceleryinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefrogcelerymodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katefrogcelery_nopauses.mp3?raw=true,0.006268506
C,Post,130,Tom slapped the gorilla with the notebook,slapped,gorilla,notebook,gorillaladle,Sentence,1,InstControl,tomgorillanotebook_nopauses.mp3,tomgorillanotebookinstleft_context.png,tomgorillanotebookmodright_context.png,tomgorillanotebookmodright_context.png,tomgorillanotebookinstleft_context.png,2,mod,inst,R,L,618,3251,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgorillanotebookmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgorillanotebookinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomgorillanotebook_nopauses.mp3?raw=true,0.013457783
C,Post,16,Tom hit the lion with the oven mitt,hit,lion,oven mitt,liontennisracket,Sentence,1,InstControl,tomlionovenmitt_nopauses.mp3,tomlionovenmittinstright_context.png,tomlionovenmittmodleft_context.png,tomlionovenmittinstright_context.png,tomlionovenmittmodleft_context.png,1,inst,mod,L,R,500,2483,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionovenmittinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionovenmittmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomlionovenmitt_nopauses.mp3?raw=true,0.017852584
C,Post,74,Tom jabbed the cow with the stick of celery,jabbed,cow,stick of celery,cowmallet,Sentence,1,InstControl,tomcowcelery_nopauses.mp3,tomcowceleryinstleft_context.png,tomcowcelerymodright_context.png,tomcowcelerymodright_context.png,tomcowceleryinstleft_context.png,2,mod,inst,R,L,656,3744,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowcelerymodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowceleryinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomcowcelery_nopauses.mp3?raw=true,0.018512141
C,Post,21,Kate hit the whale with the ball,hit,whale,ball,whaleoar,Sentence,1,InstControl,katewhaleball_nopauses.mp3,katewhaleballinstleft_context.png,katewhaleballmodright_context.png,katewhaleballmodright_context.png,katewhaleballinstleft_context.png,2,mod,inst,R,L,384,2083,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhaleballmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhaleballinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katewhaleball_nopauses.mp3?raw=true,0.038641833
C,Post,69,Kate scratched the whale with the sandpaper,scratched,whale,sandpaper,whaleoar,Sentence,1,InstControl,katewhalesandpaper_nopauses.mp3,katewhalesandpaperinstleft_context.png,katewhalesandpapermodright_context.png,katewhalesandpapermodright_context.png,katewhalesandpaperinstleft_context.png,2,mod,inst,R,L,391,3102,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhalesandpapermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhalesandpaperinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katewhalesandpaper_nopauses.mp3?raw=true,0.052382855
C,Post,11,Kate covered the buffalo with the water,covered,buffalo,water,buffaloladle,Sentence,1,InstControl,katebuffalowater_nopauses.mp3,katebuffalowaterinstright_context.png,katebuffalowatermodleft_context.png,katebuffalowaterinstright_context.png,katebuffalowatermodleft_context.png,1,inst,mod,L,R,375,2547,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffalowaterinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffalowatermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katebuffalowater_nopauses.mp3?raw=true,0.056428793
C,Post,104,Tom crushed the girl with the pear,crushed,girl,pear,girlladle,Sentence,1,InstControl,tomgirlpear_nopauses.mp3,tomgirlpearinstleft_context.png,tomgirlpearmodright_context.png,tomgirlpearmodright_context.png,tomgirlpearinstleft_context.png,2,mod,inst,R,L,574,2878,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgirlpearmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgirlpearinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomgirlpear_nopauses.mp3?raw=true,0.05802805
C,Post,97,Kate crushed the dolphin with the flower,crushed,dolphin,flower,dolphinmallet,Sentence,1,InstControl,katedolphinflower_nopauses.mp3,katedolphinflowerinstright_context.png,katedolphinflowermodleft_context.png,katedolphinflowerinstright_context.png,katedolphinflowermodleft_context.png,1,inst,mod,L,R,428,2951,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katedolphinflowerinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katedolphinflowermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katedolphinflower_nopauses.mp3?raw=true,0.066828751
C,Post,70,Tom scratched the gorilla with the sandpaper,scratched,gorilla,sandpaper,gorillaoar,Sentence,1,InstControl,tomgorillasandpaper_nopauses.mp3,tomgorillasandpaperinstright_context.png,tomgorillasandpapermodleft_context.png,tomgorillasandpaperinstright_context.png,tomgorillasandpapermodleft_context.png,1,inst,mod,L,R,568,3376,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgorillasandpaperinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgorillasandpapermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomgorillasandpaper_nopauses.mp3?raw=true,0.077088076
C,Post,90,Tom rubbed the turtle with the soap,rubbed,turtle,soap,turtletennisracket,Sentence,1,InstControl,tomturtlesoap_nopauses.mp3,tomturtlesoapinstright_context.png,tomturtlesoapmodleft_context.png,tomturtlesoapinstright_context.png,tomturtlesoapmodleft_context.png,1,inst,mod,L,R,549,2835,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomturtlesoapinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomturtlesoapmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomturtlesoap_nopauses.mp3?raw=true,0.085465075
C,Post,68,Tom scratched the girl with the sandpaper,scratched,girl,sandpaper,girloar,Sentence,1,InstControl,tomgirlsandpaper_nopauses.mp3,tomgirlsandpaperinstright_context.png,tomgirlsandpapermodleft_context.png,tomgirlsandpaperinstright_context.png,tomgirlsandpapermodleft_context.png,1,inst,mod,L,R,581,3143,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgirlsandpaperinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgirlsandpapermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomgirlsandpaper_nopauses.mp3?raw=true,0.088155195
C,Post,15,Kate hit the fox with the oven mitt,hit,fox,oven mitt,foxtennisracket,Sentence,1,InstControl,katefoxovenmitt_nopauses.mp3,katefoxovenmittinstleft_context.png,katefoxovenmittmodright_context.png,katefoxovenmittmodright_context.png,katefoxovenmittinstleft_context.png,2,mod,inst,R,L,426,2369,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefoxovenmittmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefoxovenmittinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katefoxovenmitt_nopauses.mp3?raw=true,0.096314244
C,Post,37,Kate hammered the dolphin with the rock,hammered,dolphin,rock,dolphintennisracket,Sentence,1,InstControl,katedolphinrock_nopauses.mp3,katedolphinrockinstleft_context.png,katedolphinrockmodright_context.png,katedolphinrockmodright_context.png,katedolphinrockinstleft_context.png,2,mod,inst,R,L,404,2801,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katedolphinrockmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katedolphinrockinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katedolphinrock_nopauses.mp3?raw=true,0.099870235
C,Post,136,Tom smashed the lion with the bowl,smashed,lion,bowl,liontennisracket,Sentence,1,InstControl,tomlionbowl_nopauses.mp3,tomlionbowlinstright_context.png,tomlionbowlmodleft_context.png,tomlionbowlinstright_context.png,tomlionbowlmodleft_context.png,1,inst,mod,L,R,587,3227,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionbowlinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionbowlmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomlionbowl_nopauses.mp3?raw=true,0.112875229
C,Post,24,Tom hit the hawk with the ball,hit,hawk,ball,hawkoar,Sentence,1,InstControl,tomhawkball_nopauses.mp3,tomhawkballinstright_context.png,tomhawkballmodleft_context.png,tomhawkballinstright_context.png,tomhawkballmodleft_context.png,1,inst,mod,L,R,582,2259,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomhawkballinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomhawkballmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomhawkball_nopauses.mp3?raw=true,0.114189055
C,Post,126,Tom slapped the turtle with the net,slapped,turtle,net,turtlemallet,Sentence,1,InstControl,tomturtlenet_nopauses.mp3,tomturtlenetinstleft_context.png,tomturtlenetmodright_context.png,tomturtlenetmodright_context.png,tomturtlenetinstleft_context.png,2,mod,inst,R,L,590,2878,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomturtlenetmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomturtlenetinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomturtlenet_nopauses.mp3?raw=true,0.115851214
C,Post,62,Tom scratched the cow with the coral,scratched,cow,coral,cowtennisracket,Sentence,1,InstControl,tomcowcoral_nopauses.mp3,tomcowcoralinstright_context.png,tomcowcoralmodleft_context.png,tomcowcoralinstright_context.png,tomcowcoralmodleft_context.png,1,inst,mod,L,R,590,2929,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowcoralinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowcoralmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomcowcoral_nopauses.mp3?raw=true,0.120296482
C,Post,94,Tom rubbed the gorilla with the eraser,rubbed,gorilla,eraser,gorillaoar,Sentence,1,InstControl,tomgorillaeraser_nopauses.mp3,tomgorillaeraserinstright_context.png,tomgorillaerasermodleft_context.png,tomgorillaeraserinstright_context.png,tomgorillaerasermodleft_context.png,1,inst,mod,L,R,609,3219,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgorillaeraserinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgorillaerasermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomgorillaeraser_nopauses.mp3?raw=true,0.122282465
C,Post,88,Tom rubbed the lion with the soap,rubbed,lion,soap,liontennisracket,Sentence,1,InstControl,tomlionsoap_nopauses.mp3,tomlionsoapinstright_context.png,tomlionsoapmodleft_context.png,tomlionsoapinstright_context.png,tomlionsoapmodleft_context.png,1,inst,mod,L,R,547,2835,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionsoapinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionsoapmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomlionsoap_nopauses.mp3?raw=true,0.126319397
C,Post,19,Kate hit the pig with the ball,hit,pig,ball,pigoar,Sentence,1,InstControl,katepigball_nopauses.mp3,katepigballinstleft_context.png,katepigballmodright_context.png,katepigballmodright_context.png,katepigballinstleft_context.png,2,mod,inst,R,L,383,2118,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katepigballmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katepigballinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katepigball_nopauses.mp3?raw=true,0.131535906
C,Post,9,Kate covered the whale with the water,covered,whale,water,whaleladle,Sentence,1,InstControl,katewhalewater_nopauses.mp3,katewhalewaterinstright_context.png,katewhalewatermodleft_context.png,katewhalewaterinstright_context.png,katewhalewatermodleft_context.png,1,inst,mod,L,R,366,2555,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhalewaterinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhalewatermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katewhalewater_nopauses.mp3?raw=true,0.135288838
C,Post,71,Kate scratched the buffalo with the sandpaper,scratched,buffalo,sandpaper,buffalooar,Sentence,1,InstControl,katebuffalosandpaper_nopauses.mp3,katebuffalosandpaperinstleft_context.png,katebuffalosandpapermodright_context.png,katebuffalosandpapermodright_context.png,katebuffalosandpaperinstleft_context.png,2,mod,inst,R,L,389,3310,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffalosandpapermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffalosandpaperinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katebuffalosandpaper_nopauses.mp3?raw=true,0.140367239
C,Post,81,Kate jabbed the whale with the carrot,jabbed,whale,carrot,whaleladle,Sentence,1,InstControl,katewhalecarrot_nopauses.mp3,katewhalecarrotinstright_context.png,katewhalecarrotmodleft_context.png,katewhalecarrotinstright_context.png,katewhalecarrotmodleft_context.png,1,inst,mod,L,R,342,2796,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhalecarrotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katewhalecarrotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katewhalecarrot_nopauses.mp3?raw=true,0.143887508
C,Post,132,Tom slapped the hawk with the notebook,slapped,hawk,notebook,hawkladle,Sentence,1,InstControl,tomhawknotebook_nopauses.mp3,tomhawknotebookinstleft_context.png,tomhawknotebookmodright_context.png,tomhawknotebookmodright_context.png,tomhawknotebookinstleft_context.png,2,mod,inst,R,L,585,2979,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomhawknotebookmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomhawknotebookinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomhawknotebook_nopauses.mp3?raw=true,0.150010194
C,Post,3,Kate covered the fox with the fern,covered,fox,fern,foxmallet,Sentence,1,InstControl,katefoxfern_nopauses.mp3,katefoxferninstright_context.png,katefoxfernmodleft_context.png,katefoxferninstright_context.png,katefoxfernmodleft_context.png,1,inst,mod,L,R,380,2686,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefoxferninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefoxfernmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katefoxfern_nopauses.mp3?raw=true,0.16230271
C,Post,27,Kate knocked on the fox with the tomato,knocked on,fox,tomato,foxmallet,Sentence,1,InstControl,katefoxtomato_nopauses.mp3,katefoxtomatoinstright_context.png,katefoxtomatomodleft_context.png,katefoxtomatoinstright_context.png,katefoxtomatomodleft_context.png,1,inst,mod,L,R,400,2776,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefoxtomatoinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefoxtomatomodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katefoxtomato_nopauses.mp3?raw=true,0.185530635
C,Post,110,Tom stung the cow with the lightning bolt,stung,cow,lightning bolt,cowtennisracket,Sentence,1,InstControl,tomcowlightningbolt_nopauses.mp3,tomcowlightningboltinstright_context.png,tomcowlightningboltmodleft_context.png,tomcowlightningboltinstright_context.png,tomcowlightningboltmodleft_context.png,1,inst,mod,L,R,576,3056,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowlightningboltinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowlightningboltmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomcowlightningbolt_nopauses.mp3?raw=true,0.188751106
C,Post,80,Tom jabbed the girl with the carrot,jabbed,girl,carrot,girlladle,Sentence,1,InstControl,tomgirlcarrot_nopauses.mp3,tomgirlcarrotinstleft_context.png,tomgirlcarrotmodright_context.png,tomgirlcarrotmodright_context.png,tomgirlcarrotinstleft_context.png,2,mod,inst,R,L,650,3121,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgirlcarrotmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomgirlcarrotinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomgirlcarrot_nopauses.mp3?raw=true,0.195341496
C,Post,14,Tom hit the cow with the oven mitt,hit,cow,oven mitt,cowtennisracket,Sentence,1,InstControl,tomcowovenmitt_nopauses.mp3,tomcowovenmittinstright_context.png,tomcowovenmittmodleft_context.png,tomcowovenmittinstright_context.png,tomcowovenmittmodleft_context.png,1,inst,mod,L,R,558,2448,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowovenmittinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowovenmittmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomcowovenmitt_nopauses.mp3?raw=true,0.207299691
C,Post,52,Tom tapped the lion with the magic wand,tapped,lion,magic wand,lionmallet,Sentence,1,InstControl,tomlionmagicwand_nopauses.mp3,tomlionmagicwandinstleft_context.png,tomlionmagicwandmodright_context.png,tomlionmagicwandmodright_context.png,tomlionmagicwandinstleft_context.png,2,mod,inst,R,L,512,3209,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionmagicwandmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionmagicwandinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomlionmagicwand_nopauses.mp3?raw=true,0.211781171
C,Post,83,Kate jabbed the buffalo with the carrot,jabbed,buffalo,carrot,buffaloladle,Sentence,1,InstControl,katebuffalocarrot_nopauses.mp3,katebuffalocarrotinstright_context.png,katebuffalocarrotmodleft_context.png,katebuffalocarrotinstright_context.png,katebuffalocarrotmodleft_context.png,1,inst,mod,L,R,407,3085,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffalocarrotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffalocarrotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katebuffalocarrot_nopauses.mp3?raw=true,0.218398807
C,Post,95,Kate rubbed the buffalo with the eraser,rubbed,buffalo,eraser,buffalooar,Sentence,1,InstControl,katebuffaloeraser_nopauses.mp3,katebuffaloeraserinstleft_context.png,katebuffaloerasermodright_context.png,katebuffaloerasermodright_context.png,katebuffaloeraserinstleft_context.png,2,mod,inst,R,L,393,3261,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffaloerasermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katebuffaloeraserinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katebuffaloeraser_nopauses.mp3?raw=true,0.220402035
C,Post,65,Kate scratched the frog with the coral,scratched,frog,coral,frogtennisracket,Sentence,1,InstControl,katefrogcoral_nopauses.mp3,katefrogcoralinstleft_context.png,katefrogcoralmodright_context.png,katefrogcoralmodright_context.png,katefrogcoralinstleft_context.png,2,mod,inst,R,L,357,2745,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefrogcoralmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/katefrogcoralinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/katefrogcoral_nopauses.mp3?raw=true,0.233045201
C,Post,4,Tom covered the lion with the fern,covered,lion,fern,lionmallet,Sentence,1,InstControl,tomlionfern_nopauses.mp3,tomlionferninstleft_context.png,tomlionfernmodright_context.png,tomlionfernmodright_context.png,tomlionferninstleft_context.png,2,mod,inst,R,L,605,2902,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionfernmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomlionferninstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomlionfern_nopauses.mp3?raw=true,0.243403853
C,Post,26,Tom knocked on the cow with the tomato,knocked on,cow,tomato,cowmallet,Sentence,1,InstControl,tomcowtomato_nopauses.mp3,tomcowtomatoinstleft_context.png,tomcowtomatomodright_context.png,tomcowtomatomodright_context.png,tomcowtomatoinstleft_context.png,2,mod,inst,R,L,553,3036,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowtomatomodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_post/tomcowtomatoinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_post/tomcowtomato_nopauses.mp3?raw=true,0.244638025
