Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,TrialGroup,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
D,Training,112,Tom stung the lion with the colored pencil,stung,lion,colored pencil,lionoar,Sentence,2,InstControl,4,tomlioncoloredpencil_nopauses.mp3,tomlioncoloredpencilinstright2_context.png,tomlioncoloredpencilmodleft2_context.png,tomlioncoloredpencilinstright2_context.png,tomlioncoloredpencilmodleft2_context.png,1,inst,mod,L,R,580,3408,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlioncoloredpencilinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomlioncoloredpencilmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomlioncoloredpencil_nopauses.mp3?raw=true,0.142406034
D,Training,112,Who did it?,stung,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.142406034
D,Training,15,Kate hit the fox with the pillow,hit,fox,pillow,foxoar,Sentence,2,InstControl,3,katefoxpillow_nopauses.mp3,katefoxpillowinstleft2_context.png,katefoxpillowmodright2_context.png,katefoxpillowmodright2_context.png,katefoxpillowinstleft2_context.png,2,mod,inst,R,L,449,2606,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpillowmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpillowinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxpillow_nopauses.mp3?raw=true,0.155161071
D,Training,15,Who did it?,hit,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.155161071
D,Training,89,Kate rubbed the frog with the walkie-talkie,rubbed,frog,walkie-talkie,frogoar,Sentence,2,InstControl,5,katefrogwalkietalkie_nopauses.mp3,katefrogwalkietalkieinstleft2_context.png,katefrogwalkietalkiemodright2_context.png,katefrogwalkietalkiemodright2_context.png,katefrogwalkietalkieinstleft2_context.png,2,mod,inst,R,L,430,3424,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogwalkietalkiemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefrogwalkietalkieinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefrogwalkietalkie_nopauses.mp3?raw=true,0.157400975
D,Training,89,Who did it?,rubbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,tom.png,kate.png,2,incongruent,congruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.157400975
D,Training,48,Tom hammered the hawk with the tape,hammered,hawk,tape,hawktennisracket,Sentence,2,InstControl,12,tomhawktape_nopauses.mp3,tomhawktapeinstright2_context.png,tomhawktapemodleft2_context.png,tomhawktapeinstright2_context.png,tomhawktapemodleft2_context.png,1,inst,mod,L,R,595,2727,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawktapeinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawktapemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawktape_nopauses.mp3?raw=true,0.157793502
D,Training,48,Who did it?,hammered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.157793502
D,Training,60,Tom tapped the hawk with the jewel,tapped,hawk,jewel,hawkmallet,Sentence,2,InstControl,12,tomhawkjewel_nopauses.mp3,tomhawkjewelinstleft2_context.png,tomhawkjewelmodright2_context.png,tomhawkjewelmodright2_context.png,tomhawkjewelinstleft2_context.png,2,mod,inst,R,L,584,2672,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkjewelmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomhawkjewelinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomhawkjewel_nopauses.mp3?raw=true,0.15813426
D,Training,60,Who did it?,tapped,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.15813426
D,Training,47,Kate hammered the buffalo with the tape,hammered,buffalo,tape,buffalotennisracket,Sentence,2,InstControl,11,katebuffalotape_nopauses.mp3,katebuffalotapeinstleft2_context.png,katebuffalotapemodright2_context.png,katebuffalotapemodright2_context.png,katebuffalotapeinstleft2_context.png,2,mod,inst,R,L,408,2729,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffalotapemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katebuffalotapeinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katebuffalotape_nopauses.mp3?raw=true,0.158185671
D,Training,47,Who did it?,hammered,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.158185671
D,Training,117,Kate stung the whale with the pin,stung,whale,pin,whaletennisracket,Sentence,2,InstControl,9,katewhalepin_nopauses.mp3,katewhalepininstleft2_context.png,katewhalepinmodright2_context.png,katewhalepinmodright2_context.png,katewhalepininstleft2_context.png,2,mod,inst,R,L,406,2879,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalepinmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhalepininstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhalepin_nopauses.mp3?raw=true,0.164031179
D,Training,117,Who did not do it?,stung,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.164031179
D,Training,21,Kate hit the whale with the leaf,hit,whale,leaf,whaletennisracket,Sentence,2,InstControl,9,katewhaleleaf_nopauses.mp3,katewhaleleafinstleft2_context.png,katewhaleleafmodright2_context.png,katewhaleleafmodright2_context.png,katewhaleleafinstleft2_context.png,2,mod,inst,R,L,456,2728,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaleleafmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katewhaleleafinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katewhaleleaf_nopauses.mp3?raw=true,0.178608019
D,Training,21,Who did not do it?,hit,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.178608019
D,Training,27,Kate knocked on the fox with the pan,knocked on,fox,pan,foxladle,Sentence,2,InstControl,3,katefoxpan_nopauses.mp3,katefoxpaninstright2_context.png,katefoxpanmodleft2_context.png,katefoxpaninstright2_context.png,katefoxpanmodleft2_context.png,1,inst,mod,L,R,468,3249,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpaninstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxpanmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxpan_nopauses.mp3?raw=true,0.182517397
D,Training,27,Who did it?,knocked on,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.182517397
D,Training,97,Kate crushed the dolphin with the pliers,crushed,dolphin,pliers,dolphinladle,Sentence,2,InstControl,1,katedolphinpliers_nopauses.mp3,katedolphinpliersinstright2_context.png,katedolphinpliersmodleft2_context.png,katedolphinpliersinstright2_context.png,katedolphinpliersmodleft2_context.png,1,inst,mod,L,R,500,3260,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinpliersinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katedolphinpliersmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katedolphinpliers_nopauses.mp3?raw=true,0.190454558
D,Training,97,Who did not do it?,crushed,NA,NA,NA,Question_Control,2,InstControl,,whodidnotdoit.mp3,tom.png,kate.png,kate.png,tom.png,2,incongruent,congruent,NA,NA,1,1498,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidnotdoit.mp3?raw=true,0.190454558
D,Training,111,Kate stung the fox with the colored pencil,stung,fox,colored pencil,foxoar,Sentence,2,InstControl,3,katefoxcoloredpencil_nopauses.mp3,katefoxcoloredpencilinstleft2_context.png,katefoxcoloredpencilmodright2_context.png,katefoxcoloredpencilmodright2_context.png,katefoxcoloredpencilinstleft2_context.png,2,mod,inst,R,L,391,3358,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxcoloredpencilmodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katefoxcoloredpencilinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katefoxcoloredpencil_nopauses.mp3?raw=true,0.193637785
D,Training,111,Who did it?,stung,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.193637785
D,Training,68,Tom scratched the girl with the stick,scratched,girl,stick,girltennisracket,Sentence,2,InstControl,8,tomgirlstick_nopauses.mp3,tomgirlstickinstright2_context.png,tomgirlstickmodleft2_context.png,tomgirlstickinstright2_context.png,tomgirlstickmodleft2_context.png,1,inst,mod,L,R,579,3081,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlstickinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlstickmodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlstick_nopauses.mp3?raw=true,0.197624902
D,Training,68,Who did it?,scratched,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.197624902
D,Training,91,Kate rubbed the pig with the megaphone,rubbed,pig,megaphone,pigtennisracket,Sentence,2,InstControl,7,katepigmegaphone_nopauses.mp3,katepigmegaphoneinstleft2_context.png,katepigmegaphonemodright2_context.png,katepigmegaphonemodright2_context.png,katepigmegaphoneinstleft2_context.png,2,mod,inst,R,L,466,3117,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigmegaphonemodright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/katepigmegaphoneinstleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/katepigmegaphone_nopauses.mp3?raw=true,0.206608007
D,Training,91,Who did it?,rubbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,kate.png,tom.png,kate.png,tom.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.206608007
D,Training,92,Tom rubbed the girl with the megaphone,rubbed,girl,megaphone,girltennisracket,Sentence,2,InstControl,8,tomgirlmegaphone_nopauses.mp3,tomgirlmegaphoneinstright2_context.png,tomgirlmegaphonemodleft2_context.png,tomgirlmegaphoneinstright2_context.png,tomgirlmegaphonemodleft2_context.png,1,inst,mod,L,R,589,3243,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlmegaphoneinstright2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tomgirlmegaphonemodleft2_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/tomgirlmegaphone_nopauses.mp3?raw=true,0.223588721
D,Training,92,Who did it?,rubbed,NA,NA,NA,Question_Control,2,InstControl,,whodidit.mp3,tom.png,kate.png,tom.png,kate.png,1,congruent,incongruent,NA,NA,1,650,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/tom.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list2_training/kate.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list2_training/whodidit.mp3?raw=true,0.223588721
