Group,Block,Trial,Sentence,Verb,Noun1,Noun2,ContextNounObj,Type,List,Bias,AudioFile,CongruentPic,IncongruentPic,image1,image2,targetlocation,image1type,image2type,moddirection,instdirection,VerbTime,audiodur,GitLink_image1,GitLink_image2,GitLink_AudioFile,Rand
C,Pre,26,Kate knocked on the cow with the cucumber,knocked on,cow,cucumber,cowmallet,Sentence,1,InstControl,katecowcucumber_nopauses.mp3,katecowcucumberinstright_context.png,katecowcucumbermodleft_context.png,katecowcucumberinstright_context.png,katecowcucumbermodleft_context.png,1,inst,mod,L,R,444,2999,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowcucumberinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowcucumbermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowcucumber_nopauses.mp3?raw=true,0.321878518
C,Pre,52,Kate tapped the lion with the boots,tapped,lion,boots,lionmallet,Sentence,1,InstControl,katelionboots_nopauses.mp3,katelionbootsinstright_context.png,katelionbootsmodleft_context.png,katelionbootsinstright_context.png,katelionbootsmodleft_context.png,1,inst,mod,L,R,378,2816,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionbootsinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionbootsmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelionboots_nopauses.mp3?raw=true,0.324508125
C,Pre,120,Kate stung the hawk with the lightning bolt,stung,hawk,lightning bolt,hawkoar,Sentence,1,InstControl,katehawklightningbolt_nopauses.mp3,katehawklightningboltinstleft_context.png,katehawklightningboltmodright_context.png,katehawklightningboltmodright_context.png,katehawklightningboltinstleft_context.png,2,mod,inst,R,L,404,3192,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawklightningboltmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawklightningboltinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katehawklightningbolt_nopauses.mp3?raw=true,0.32921312
C,Pre,125,Tom slapped the frog with the notebook,slapped,frog,notebook,frogmallet,Sentence,1,InstControl,tomfrognotebook_nopauses.mp3,tomfrognotebookinstleft_context.png,tomfrognotebookmodright_context.png,tomfrognotebookmodright_context.png,tomfrognotebookinstleft_context.png,2,mod,inst,R,L,599,3187,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrognotebookmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrognotebookinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrognotebook_nopauses.mp3?raw=true,0.336221197
C,Pre,121,Tom slapped the dolphin with the notebook,slapped,dolphin,notebook,dolphinmallet,Sentence,1,InstControl,tomdolphinnotebook_nopauses.mp3,tomdolphinnotebookinstleft_context.png,tomdolphinnotebookmodright_context.png,tomdolphinnotebookmodright_context.png,tomdolphinnotebookinstleft_context.png,2,mod,inst,R,L,581,3230,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinnotebookmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinnotebookinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinnotebook_nopauses.mp3?raw=true,0.339247186
C,Pre,38,Kate hammered the cow with the horseshoe,hammered,cow,horseshoe,cowtennisracket,Sentence,1,InstControl,katecowhorseshoe_nopauses.mp3,katecowhorseshoeinstleft_context.png,katecowhorseshoemodright_context.png,katecowhorseshoemodright_context.png,katecowhorseshoeinstleft_context.png,2,mod,inst,R,L,405,2954,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowhorseshoemodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowhorseshoeinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowhorseshoe_nopauses.mp3?raw=true,0.348484663
C,Pre,55,Tom tapped the pig with the magic wand,tapped,pig,magic wand,pigladle,Sentence,1,InstControl,tompigmagicwand_nopauses.mp3,tompigmagicwandinstleft_context.png,tompigmagicwandmodright_context.png,tompigmagicwandmodright_context.png,tompigmagicwandinstleft_context.png,2,mod,inst,R,L,593,3271,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigmagicwandmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tompigmagicwandinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tompigmagicwand_nopauses.mp3?raw=true,0.355473506
C,Pre,110,Kate stung the cow with the cactus,stung,cow,cactus,cowtennisracket,Sentence,1,InstControl,katecowcactus_nopauses.mp3,katecowcactusinstleft_context.png,katecowcactusmodright_context.png,katecowcactusmodright_context.png,katecowcactusinstleft_context.png,2,mod,inst,R,L,376,3203,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowcactusmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowcactusinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowcactus_nopauses.mp3?raw=true,0.361286621
C,Pre,30,Kate knocked on the turtle with the cucumber,knocked on,turtle,cucumber,turtlemallet,Sentence,1,InstControl,kateturtlecucumber_nopauses.mp3,kateturtlecucumberinstright_context.png,kateturtlecucumbermodleft_context.png,kateturtlecucumberinstright_context.png,kateturtlecucumbermodleft_context.png,1,inst,mod,L,R,429,3138,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecucumberinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtlecucumbermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtlecucumber_nopauses.mp3?raw=true,0.36903923
C,Pre,83,Tom jabbed the buffalo with the stick of celery,jabbed,buffalo,stick of celery,buffaloladle,Sentence,1,InstControl,tombuffalocelery_nopauses.mp3,tombuffaloceleryinstleft_context.png,tombuffalocelerymodright_context.png,tombuffalocelerymodright_context.png,tombuffaloceleryinstleft_context.png,2,mod,inst,R,L,637,3803,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffalocelerymodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tombuffaloceleryinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tombuffalocelery_nopauses.mp3?raw=true,0.369388008
C,Pre,51,Tom tapped the fox with the boots,tapped,fox,boots,foxmallet,Sentence,1,InstControl,tomfoxboots_nopauses.mp3,tomfoxbootsinstleft_context.png,tomfoxbootsmodright_context.png,tomfoxbootsmodright_context.png,tomfoxbootsinstleft_context.png,2,mod,inst,R,L,576,2891,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxbootsmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxbootsinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxboots_nopauses.mp3?raw=true,0.383831257
C,Pre,82,Kate jabbed the gorilla with the stick of celery,jabbed,gorilla,stick of celery,gorillaladle,Sentence,1,InstControl,kategorillacelery_nopauses.mp3,kategorillaceleryinstright_context.png,kategorillacelerymodleft_context.png,kategorillaceleryinstright_context.png,kategorillacelerymodleft_context.png,1,inst,mod,L,R,421,3689,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillaceleryinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillacelerymodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillacelery_nopauses.mp3?raw=true,0.384792813
C,Pre,25,Tom knocked on the dolphin with the cucumber,knocked on,dolphin,cucumber,dolphinmallet,Sentence,1,InstControl,tomdolphincucumber_nopauses.mp3,tomdolphincucumberinstleft_context.png,tomdolphincucumbermodright_context.png,tomdolphincucumbermodright_context.png,tomdolphincucumberinstleft_context.png,2,mod,inst,R,L,660,3278,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphincucumbermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphincucumberinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphincucumber_nopauses.mp3?raw=true,0.387960048
C,Pre,20,Kate hit the girl with the oven mitt,hit,girl,oven mitt,girloar,Sentence,1,InstControl,kategirlovenmitt_nopauses.mp3,kategirlovenmittinstleft_context.png,kategirlovenmittmodright_context.png,kategirlovenmittmodright_context.png,kategirlovenmittinstleft_context.png,2,mod,inst,R,L,365,2409,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlovenmittmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlovenmittinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirlovenmitt_nopauses.mp3?raw=true,0.391671166
C,Pre,92,Kate rubbed the girl with the soap,rubbed,girl,soap,girloar,Sentence,1,InstControl,kategirlsoap_nopauses.mp3,kategirlsoapinstleft_context.png,kategirlsoapmodright_context.png,kategirlsoapmodright_context.png,kategirlsoapinstleft_context.png,2,mod,inst,R,L,477,2589,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlsoapmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirlsoapinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirlsoap_nopauses.mp3?raw=true,0.406320674
C,Pre,94,Kate rubbed the gorilla with the soap,rubbed,gorilla,soap,gorillaoar,Sentence,1,InstControl,kategorillasoap_nopauses.mp3,kategorillasoapinstleft_context.png,kategorillasoapmodright_context.png,kategorillasoapmodright_context.png,kategorillasoapinstleft_context.png,2,mod,inst,R,L,425,2748,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillasoapmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillasoapinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillasoap_nopauses.mp3?raw=true,0.408054223
C,Pre,138,Kate smashed the turtle with the flower pot,smashed,turtle,flower pot,turtletennisracket,Sentence,1,InstControl,kateturtleflowerpot_nopauses.mp3,kateturtleflowerpotinstleft_context.png,kateturtleflowerpotmodright_context.png,kateturtleflowerpotmodright_context.png,kateturtleflowerpotinstleft_context.png,2,mod,inst,R,L,380,3221,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtleflowerpotmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtleflowerpotinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtleflowerpot_nopauses.mp3?raw=true,0.414856558
C,Pre,50,Kate tapped the cow with the boots,tapped,cow,boots,cowmallet,Sentence,1,InstControl,katecowboots_nopauses.mp3,katecowbootsinstright_context.png,katecowbootsmodleft_context.png,katecowbootsinstright_context.png,katecowbootsmodleft_context.png,1,inst,mod,L,R,485,2751,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowbootsinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowbootsmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowboots_nopauses.mp3?raw=true,0.424654195
C,Pre,18,Kate hit the turtle with the ball,hit,turtle,ball,turtletennisracket,Sentence,1,InstControl,kateturtleball_nopauses.mp3,kateturtleballinstleft_context.png,kateturtleballmodright_context.png,kateturtleballmodright_context.png,kateturtleballinstleft_context.png,2,mod,inst,R,L,387,2238,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtleballmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kateturtleballinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kateturtleball_nopauses.mp3?raw=true,0.429144116
C,Pre,17,Tom hit the frog with the ball,hit,frog,ball,frogtennisracket,Sentence,1,InstControl,tomfrogball_nopauses.mp3,tomfrogballinstright_context.png,tomfrogballmodleft_context.png,tomfrogballinstright_context.png,tomfrogballmodleft_context.png,1,inst,mod,L,R,466,2307,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogballinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfrogballmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfrogball_nopauses.mp3?raw=true,0.436965003
C,Pre,108,Kate crushed the hawk with the flower,crushed,hawk,flower,hawkladle,Sentence,1,InstControl,katehawkflower_nopauses.mp3,katehawkflowerinstright_context.png,katehawkflowermodleft_context.png,katehawkflowerinstright_context.png,katehawkflowermodleft_context.png,1,inst,mod,L,R,410,2871,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkflowerinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkflowermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katehawkflower_nopauses.mp3?raw=true,0.44679751
C,Pre,86,Kate rubbed the cow with the eraser,rubbed,cow,eraser,cowtennisracket,Sentence,1,InstControl,katecoweraser_nopauses.mp3,katecoweraserinstleft_context.png,katecowerasermodright_context.png,katecowerasermodright_context.png,katecoweraserinstleft_context.png,2,mod,inst,R,L,415,3187,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowerasermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecoweraserinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecoweraser_nopauses.mp3?raw=true,0.463716195
C,Pre,64,Kate scratched the lion with the sandpaper,scratched,lion,sandpaper,liontennisracket,Sentence,1,InstControl,katelionsandpaper_nopauses.mp3,katelionsandpaperinstleft_context.png,katelionsandpapermodright_context.png,katelionsandpapermodright_context.png,katelionsandpaperinstleft_context.png,2,mod,inst,R,L,429,3393,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionsandpapermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelionsandpaperinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelionsandpaper_nopauses.mp3?raw=true,0.465506726
C,Pre,2,Kate covered the cow with the water,covered,cow,water,cowmallet,Sentence,1,InstControl,katecowwater_nopauses.mp3,katecowwaterinstright_context.png,katecowwatermodleft_context.png,katecowwaterinstright_context.png,katecowwatermodleft_context.png,1,inst,mod,L,R,453,2461,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowwaterinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowwatermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowwater_nopauses.mp3?raw=true,0.466212983
C,Pre,10,Kate covered the gorilla with the fern,covered,gorilla,fern,gorillaladle,Sentence,1,InstControl,kategorillafern_nopauses.mp3,kategorillaferninstright_context.png,kategorillafernmodleft_context.png,kategorillaferninstright_context.png,kategorillafernmodleft_context.png,1,inst,mod,L,R,473,2736,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillaferninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillafernmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillafern_nopauses.mp3?raw=true,0.481603784
C,Pre,99,Tom crushed the fox with the pear,crushed,fox,pear,foxmallet,Sentence,1,InstControl,tomfoxpear_nopauses.mp3,tomfoxpearinstleft_context.png,tomfoxpearmodright_context.png,tomfoxpearmodright_context.png,tomfoxpearinstleft_context.png,2,mod,inst,R,L,599,2928,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxpearmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxpearinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxpear_nopauses.mp3?raw=true,0.48563249
C,Pre,76,Kate jabbed the lion with the carrot,jabbed,lion,carrot,lionmallet,Sentence,1,InstControl,katelioncarrot_nopauses.mp3,katelioncarrotinstright_context.png,katelioncarrotmodleft_context.png,katelioncarrotinstright_context.png,katelioncarrotmodleft_context.png,1,inst,mod,L,R,460,2994,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncarrotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katelioncarrotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katelioncarrot_nopauses.mp3?raw=true,0.493206224
C,Pre,24,Kate hit the hawk with the oven mitt,hit,hawk,oven mitt,hawkoar,Sentence,1,InstControl,katehawkovenmitt_nopauses.mp3,katehawkovenmittinstleft_context.png,katehawkovenmittmodright_context.png,katehawkovenmittmodright_context.png,katehawkovenmittinstleft_context.png,2,mod,inst,R,L,375,2232,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkovenmittmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkovenmittinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katehawkovenmitt_nopauses.mp3?raw=true,0.499177263
C,Pre,27,Tom knocked on the fox with the cucumber,knocked on,fox,cucumber,foxmallet,Sentence,1,InstControl,tomfoxcucumber_nopauses.mp3,tomfoxcucumberinstleft_context.png,tomfoxcucumbermodright_context.png,tomfoxcucumbermodright_context.png,tomfoxcucumberinstleft_context.png,2,mod,inst,R,L,508,3185,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcucumbermodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomfoxcucumberinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomfoxcucumber_nopauses.mp3?raw=true,0.505549884
C,Pre,98,Kate crushed the cow with the pear,crushed,cow,pear,cowmallet,Sentence,1,InstControl,katecowpear_nopauses.mp3,katecowpearinstright_context.png,katecowpearmodleft_context.png,katecowpearinstright_context.png,katecowpearmodleft_context.png,1,inst,mod,L,R,388,2813,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowpearinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowpearmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowpear_nopauses.mp3?raw=true,0.515618543
C,Pre,93,Tom rubbed the whale with the soap,rubbed,whale,soap,whaleoar,Sentence,1,InstControl,tomwhalesoap_nopauses.mp3,tomwhalesoapinstright_context.png,tomwhalesoapmodleft_context.png,tomwhalesoapinstright_context.png,tomwhalesoapmodleft_context.png,1,inst,mod,L,R,550,2683,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalesoapinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomwhalesoapmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomwhalesoap_nopauses.mp3?raw=true,0.522559837
C,Pre,74,Kate jabbed the cow with the carrot,jabbed,cow,carrot,cowmallet,Sentence,1,InstControl,katecowcarrot_nopauses.mp3,katecowcarrotinstright_context.png,katecowcarrotmodleft_context.png,katecowcarrotinstright_context.png,katecowcarrotmodleft_context.png,1,inst,mod,L,R,444,3061,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowcarrotinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katecowcarrotmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katecowcarrot_nopauses.mp3?raw=true,0.522609678
C,Pre,32,Kate knocked on the girl with the tomato,knocked on,girl,tomato,girlladle,Sentence,1,InstControl,kategirltomato_nopauses.mp3,kategirltomatoinstright_context.png,kategirltomatomodleft_context.png,kategirltomatoinstright_context.png,kategirltomatomodleft_context.png,1,inst,mod,L,R,408,2785,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirltomatoinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategirltomatomodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategirltomato_nopauses.mp3?raw=true,0.523192186
C,Pre,13,Tom hit the dolphin with the ball,hit,dolphin,ball,dolphintennisracket,Sentence,1,InstControl,tomdolphinball_nopauses.mp3,tomdolphinballinstright_context.png,tomdolphinballmodleft_context.png,tomdolphinballinstright_context.png,tomdolphinballmodleft_context.png,1,inst,mod,L,R,572,2655,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinballinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinballmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinball_nopauses.mp3?raw=true,0.542033848
C,Pre,106,Kate crushed the gorilla with the flower,crushed,gorilla,flower,gorillaladle,Sentence,1,InstControl,kategorillaflower_nopauses.mp3,kategorillaflowerinstright_context.png,kategorillaflowermodleft_context.png,kategorillaflowerinstright_context.png,kategorillaflowermodleft_context.png,1,inst,mod,L,R,495,3139,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillaflowerinstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/kategorillaflowermodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/kategorillaflower_nopauses.mp3?raw=true,0.548608654
C,Pre,12,Kate covered the hawk with the fern,covered,hawk,fern,hawkladle,Sentence,1,InstControl,katehawkfern_nopauses.mp3,katehawkferninstright_context.png,katehawkfernmodleft_context.png,katehawkferninstright_context.png,katehawkfernmodleft_context.png,1,inst,mod,L,R,427,2691,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkferninstright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/katehawkfernmodleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/katehawkfern_nopauses.mp3?raw=true,0.551758512
C,Pre,97,Tom crushed the dolphin with the pear,crushed,dolphin,pear,dolphinmallet,Sentence,1,InstControl,tomdolphinpear_nopauses.mp3,tomdolphinpearinstleft_context.png,tomdolphinpearmodright_context.png,tomdolphinpearmodright_context.png,tomdolphinpearinstleft_context.png,2,mod,inst,R,L,635,3141,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinpearmodright_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/Pictures/instbias_list1_pre/tomdolphinpearinstleft_context.png?raw=true,https://github.com/kelly-marshall/DriftDiffusionAdaptation/blob/main/AudioFiles/instbias_list1_pre/tomdolphinpear_nopauses.mp3?raw=true,0.557154982
